"Reporter","Partner","HS2_Code","Commodity","Value","Growth","Growth4Graph","AverageGrowth","RCA","RCA4Graph","Quadrant","x","y","Group_Code","Description"
"Viet Nam","Myanmar","96","Miscellaneous manufactured articles",6174522.52,"51.5713963909201",51.57,31.78,3.81,3.81,"STAR",1,1,16.00,"Miscellaneous"
"Viet Nam","Myanmar","97","Works of art; collectors' pieces and antiques",28360.00,"148.242780739301",100.00,31.78,3.45,3.45,"STAR",1,1,16.00,"Miscellaneous"
"Viet Nam","Myanmar","99","Other products",250613.81,"42.5538543448373",42.55,31.78,0.03,0.03,"INTRO",-1,2,16.00,"Miscellaneous"
"Viet Nam","Thailand","02","Meat and edible meat offal",278095.00,"-11.4724926305335",-11.47,25.80,0.12,0.12,"DOG",-1,-1,1.00,"Animal"
"Viet Nam","Thailand","03","Fish and crustaceans, molluscs and other aquatic invertebrates",198483073.21,"4.14863931049823",4.14,25.80,1.50,1.50,"COW",1,-1,1.00,"Animal"
"Viet Nam","Thailand","04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",574165.38,"28.464526561441",28.46,25.80,0.20,0.20,"INTRO",-1,1,1.00,"Animal"
"Viet Nam","Thailand","05","Animal originated products; not elsewhere specified or included",943469.34,"-20.9992301884688",-20.99,25.80,1.16,1.16,"COW",1,-1,1.00,"Animal"
"Viet Nam","Thailand","06","Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",286843.92,"1.12021077163",1.12,25.80,0.19,0.19,"DOG",-1,-1,2.00,"Vegetable"
"Viet Nam","Thailand","07","Vegetables and certain roots and tubers; edible",6764450.04,"-13.5501653653967",-13.55,25.80,0.51,0.51,"DOG",-2,-1,2.00,"Vegetable"
"Viet Nam","Thailand","08","Fruit and nuts, edible; peel of citrus fruit or melons",111439525.69,"23.6348612721538",23.63,25.80,0.84,0.84,"DOG",-2,-1,2.00,"Vegetable"
"Viet Nam","Thailand","09","Coffee, tea, mate and spices",88274288.99,"-8.72314008253559",-8.72,25.80,0.99,0.99,"DOG",-2,-1,2.00,"Vegetable"
"Viet Nam","Thailand","10","Cereals",725751.25,"98.1459982522229",98.14,25.80,0.01,0.01,"INTRO",-1,1,2.00,"Vegetable"
"Viet Nam","Thailand","11","Products of the milling industry; malt, starches, inulin, wheat gluten",21307779.60,"50.6205739634754",50.62,25.80,1.17,1.17,"STAR",2,1,2.00,"Vegetable"
"Viet Nam","Thailand","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1371706.26,"-27.3235951775195",-27.32,25.80,0.67,0.67,"DOG",-1,-2,2.00,"Vegetable"
"Viet Nam","Thailand","13","Lac; gums, resins and other vegetable saps and extracts",31381.21,"140.542771730799",100.00,25.80,0.03,0.03,"INTRO",-1,1,2.00,"Vegetable"
"Viet Nam","Thailand","14","Vegetable plaiting materials; vegetable products not elsewhere specified or included",264668.98,"-47.1049337674954",-47.10,25.80,0.51,0.51,"DOG",-1,-1,2.00,"Vegetable"
"Viet Nam","Thailand","15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",120370.50,"-87.8172658189798",-87.81,25.80,0.03,0.03,"DOG",-1,-1,2.00,"Vegetable"
"Viet Nam","Thailand","16","Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",47196533.09,"-8.45890338582294",-8.45,25.80,1.02,1.02,"COW",1,-1,3.00,"Food Products"
"Viet Nam","Thailand","17","Sugars and sugar confectionery",10148118.72,"7.64748065088078",7.64,25.80,3.51,3.51,"COW",1,-2,3.00,"Food Products"
"Viet Nam","Thailand","18","Cocoa and cocoa preparations",263910.16,"303.53630371918",100.00,25.80,0.62,0.62,"INTRO",-1,2,3.00,"Food Products"
"Viet Nam","Thailand","19","Preparations of cereals, flour, starch or milk; pastrycooks' products",9584992.73,"3.32690039434804",3.32,25.80,0.73,0.73,"DOG",-1,-1,3.00,"Food Products"
"Viet Nam","Thailand","20","Preparations of vegetables, fruit, nuts or other parts of plants",2617167.01,"-0.698363911694498",-0.69,25.80,0.25,0.25,"DOG",-1,-2,3.00,"Food Products"
"Viet Nam","Thailand","21","Miscellaneous edible preparations",82522718.67,"28.6137003717205",28.61,25.80,5.89,5.89,"STAR",2,1,3.00,"Food Products"
"Viet Nam","Thailand","22","Beverages, spirits and vinegar",16394492.27,"26.5919677724967",26.59,25.80,2.87,2.87,"STAR",1,1,3.00,"Food Products"
"Viet Nam","Thailand","23","Food industries, residues and wastes thereof; prepared animal fodder",33635742.58,"-32.2433950978614",-32.24,25.80,2.59,2.59,"COW",2,-2,3.00,"Food Products"
"Viet Nam","Thailand","24","Tobacco and manufactured tobacco substitutes",4699281.05,"-37.5260413349999",-37.52,25.80,0.90,0.90,"DOG",-1,-1,3.00,"Food Products"
"Viet Nam","Thailand","25","Salt; sulphur; earths, stone; plastering materials, lime and cement",4388949.57,"205.973578470088",100.00,25.80,0.20,0.20,"INTRO",-1,1,4.00,"Minerals"
"Viet Nam","Thailand","26","Ores, slag and ash",125680.00,"8.2850840915357",8.28,25.80,0.05,0.05,"DOG",-1,-1,4.00,"Minerals"
"Viet Nam","Thailand","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",311300385.44,"40.6752656539507",40.67,25.80,3.50,3.50,"STAR",2,1,5.00,"Fuels"
"Viet Nam","Thailand","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",7548479.72,"128.752726054333",100.00,25.80,0.37,0.37,"INTRO",-1,1,6.00,"Chemicals"
"Viet Nam","Thailand","29","Organic chemicals",6974991.48,"2.02667781032415",2.02,25.80,1.69,1.69,"COW",1,-2,6.00,"Chemicals"
"Viet Nam","Thailand","30","Pharmaceutical products",3474540.76,"29.0054213423575",29.00,25.80,1.13,1.13,"STAR",1,1,6.00,"Chemicals"
"Viet Nam","Thailand","31","Fertilizers",5297849.67,"100.50584579308",100.00,25.80,0.94,0.94,"INTRO",-1,1,6.00,"Chemicals"
"Viet Nam","Thailand","32","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",3368969.33,"41.0791678883135",41.07,25.80,1.79,1.79,"STAR",1,2,6.00,"Chemicals"
"Viet Nam","Thailand","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations",12001934.98,"-4.37568686576459",-4.37,25.80,1.82,1.82,"COW",1,-2,6.00,"Chemicals"
"Viet Nam","Thailand","34","Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",5817334.43,"33.4212259636999",33.42,25.80,0.66,0.66,"INTRO",-1,1,6.00,"Chemicals"
"Viet Nam","Thailand","35","Albuminoidal substances; modified starches; glues; enzymes",2819358.65,"12.446032371659",12.44,25.80,1.23,1.23,"COW",2,-1,6.00,"Chemicals"
"Viet Nam","Thailand","36","Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",112456.88,"-33.4877167697578",-33.48,25.80,0.81,0.81,"DOG",-1,-1,6.00,"Chemicals"
"Viet Nam","Thailand","37","Photographic or cinematographic goods",99719.09,"-16.2244804517803",-16.22,25.80,0.85,0.85,"DOG",-2,-1,6.00,"Chemicals"
"Viet Nam","Thailand","38","Chemical products n.e.c.",64013117.45,"20.3882398834722",20.38,25.80,4.98,4.98,"COW",1,-1,6.00,"Chemicals"
"Viet Nam","Thailand","39","Plastics and articles thereof",93562477.20,"17.1290311861722",17.12,25.80,1.32,1.32,"COW",1,-2,7.00,"Plastic or Rubber"
"Viet Nam","Thailand","40","Rubber and articles thereof",46868337.24,"25.3920644647512",25.39,25.80,0.57,0.57,"DOG",-2,-2,7.00,"Plastic or Rubber"
"Viet Nam","Thailand","41","Raw hides and skins (other than furskins) and leather",9162811.93,"-30.2330828970918",-30.23,25.80,0.93,0.93,"DOG",-2,-1,8.00,"Hides and Skins"
"Viet Nam","Thailand","42","Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",13396482.68,"16.5194647267783",16.51,25.80,0.20,0.20,"DOG",-1,-2,8.00,"Hides and Skins"
"Viet Nam","Thailand","43","Furskins and artificial fur; manufactures thereof",156782.92,"15754.2744463545",100.00,25.80,0.05,0.05,"INTRO",-1,1,8.00,"Hides and Skins"
"Viet Nam","Thailand","44","Wood and articles of wood; wood charcoal",21339709.20,"1.75492482380083",1.75,25.80,0.40,0.40,"DOG",-2,-2,9.00,"Wood"
"Viet Nam","Thailand","46","Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",550785.72,"-24.0039509587596",-24.00,25.80,0.12,0.12,"DOG",-2,-1,9.00,"Wood"
"Viet Nam","Thailand","47","Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard",17618.42,"421.965396693725",100.00,25.80,0.26,0.26,"INTRO",-1,1,9.00,"Wood"
"Viet Nam","Thailand","48","Paper and paperboard; articles of paper pulp, of paper or paperboard",22300141.77,"81.7546386887624",81.75,25.80,1.42,1.42,"STAR",1,2,9.00,"Wood"
"Viet Nam","Thailand","49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",777728.33,"-11.2230075465",-11.22,25.80,0.83,0.83,"DOG",-1,-1,9.00,"Wood"
"Viet Nam","Thailand","50","Silk",3274393.88,"44.1167810071262",44.11,25.80,1.63,1.63,"STAR",1,1,10.00,"Textiles and Clothing"
"Viet Nam","Thailand","52","Cotton",26248385.15,"35.6020630261691",35.60,25.80,0.46,0.46,"INTRO",-2,2,10.00,"Textiles and Clothing"
"Viet Nam","Thailand","54","Man-made filaments; strip and the like of man-made textile materials",87937369.37,"20.4442190435407",20.44,25.80,4.45,4.45,"COW",2,-1,10.00,"Textiles and Clothing"
"Viet Nam","Thailand","55","Man-made staple fibres",10928682.86,"11.5073440338358",11.50,25.80,1.02,1.02,"COW",2,-1,10.00,"Textiles and Clothing"
"Viet Nam","Thailand","56","Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2034437.65,"-38.0792122297307",-38.07,25.80,0.28,0.28,"DOG",-1,-1,10.00,"Textiles and Clothing"
"Viet Nam","Thailand","57","Carpets and other textile floor coverings",228178.19,"9503.45917508418",100.00,25.80,0.24,0.24,"INTRO",-1,2,10.00,"Textiles and Clothing"
"Viet Nam","Thailand","58","Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",3093722.26,"17.7851861437616",17.78,25.80,1.57,1.57,"COW",1,-1,10.00,"Textiles and Clothing"
"Viet Nam","Thailand","59","Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",34188075.82,"43.3601591711217",43.36,25.80,2.95,2.95,"STAR",1,2,10.00,"Textiles and Clothing"
"Viet Nam","Thailand","60","Fabrics; knitted or crocheted",20277337.62,"16.6599042598112",16.65,25.80,1.26,1.26,"COW",2,-1,10.00,"Textiles and Clothing"
